target_grid,prior_density,posterior_density
0.49805269217573955,182.6859232894869,182.7922497915042
0.49806640614517683,182.68800309622284,182.79358471092286
0.49808012011461406,182.6900691920841,182.7949058945011
0.49809383408405133,182.69212157660172,182.79621334194061
0.49810754805348856,182.69416024931888,182.79750705294666
0.49812126202292584,182.69618520976957,182.79878702722806
0.49813497599236306,182.6981964575012,182.8000532644954
0.49814868996180034,182.7001939920585,182.8013057644632
0.49816240393123756,182.70217781299243,182.80254452684866
0.49817611790067484,182.70414791985257,182.8037695513732
0.49818983187011207,182.7061043122007,182.80498083776018
0.49820354583954934,182.7080469895912,182.80617838573625
0.4982172598089866,182.70997595158877,182.80736219503163
0.49823097377842385,182.71189119775465,182.80853226537903
0.4982446877478611,182.71379272766166,182.8096885965148
0.49825840171729835,182.71568054087982,182.81083118817753
0.49827211568673563,182.71755463698224,182.81196004011022
0.49828582965617285,182.71941501554778,182.8130751520579
0.49829954362561013,182.72126167615573,182.81417652376945
0.49831325759504735,182.72309461839174,182.81526415499636
0.49832697156448463,182.72491384183866,182.81633804549247
0.49834068553392186,182.7267193460903,182.8173981950168
0.49835439950335914,182.7285111307409,182.81844460332943
0.4983681134727964,182.73028919538007,182.8194772701947
0.49838182744223364,182.73205353961242,182.82049619537963
0.4983955414116709,182.73380416303925,182.82150137865418
0.49840925538110814,182.73554106526294,182.8224928197917
0.4984229693505454,182.7372642458971,182.82347051856905
0.49843668331998264,182.73897370454742,182.82443447476493
0.4984503972894199,182.74066944083336,182.8253846881624
0.49846411125885715,182.74235145436904,182.82632115854742
0.4984778252282944,182.74401974477948,182.827243885708
0.49849153919773165,182.745674311683,182.82815286943668
0.4985052531671689,182.7473151547118,182.8290481095283
0.49851896713660615,182.74894227349102,182.8299296057805
0.49853268110604343,182.75055566765874,182.8307973579947
0.4985463950754807,182.75215533684727,182.83165136597532
0.49856010904491793,182.75374128069726,182.83249162952941
0.4985738230143552,182.7553134988547,182.8333181484682
0.49858753698379243,182.75687199095665,182.8341309226043
0.4986012509532297,182.75841675666052,182.83492995175519
0.49861496492266694,182.75994779561478,182.83571523573997
0.4986286788921042,182.76146510746997,182.83648677438163
0.49864239286154144,182.76296869189082,182.8372445675063
0.4986561068309787,182.76445854853444,182.83798861494355
0.49866982080041594,182.7659346770652,182.83871891652495
0.4986835347698532,182.76739707715026,182.83943547208548
0.4986972487392905,182.76884574846383,182.8401382814643
0.4987109627087277,182.7702806906705,182.84082734450217
0.498724676678165,182.7717019034541,182.84150266104461
0.4987383906476022,182.77310938649464,182.84216423093804
0.4987521046170395,182.77450313946946,182.84281205403406
0.49876581858647673,182.77588316206922,182.84344613018627
0.498779532555914,182.77724945397853,182.84406645925196
0.49879324652535123,182.77860201489221,182.84467304109089
0.4988069604947885,182.77994084450432,182.84526587556624
0.49882067446422573,182.78126594251233,182.8458449625444
0.498834388433663,182.78257730862003,182.84641030189476
0.4988481024031003,182.7838749425259,182.84696189348975
0.4988618163725375,182.78515884394673,182.8474997372051
0.4988755303419748,182.78642901258394,182.84802383291895
0.498889244311412,182.7876854481563,182.84853418051387
0.4989029582808493,182.78892815037793,182.8490307798744
0.4989166722502865,182.79015711897216,182.84951363088814
0.4989303862197238,182.79137235365505,182.84998273344686
0.498944100189161,182.79257385416,182.8504380874443
0.4989578141585983,182.79376162021256,182.85087969277765
0.4989715281280355,182.7949356515439,182.85130754934767
0.4989852420974728,182.7960959478909,182.85172165705734
0.4989989560669101,182.79724250899227,182.85212201581413
0.4990126700363473,182.79837533458777,182.85250862552684
0.4990263840057846,182.7994944244243,182.85288148610937
0.4990400979752218,182.80059977824718,182.85324059747592
0.4990538119446591,182.80169139580812,182.85358595954668
0.4990675259140963,182.80276927686165,182.8539175722438
0.4990812398835336,182.8038334211627,182.85423543549192
0.4990949538529708,182.8048838284733,182.85453954921988
0.4991086678224081,182.80592049855426,182.85482991335846
0.4991223817918453,182.80694343117608,182.85510652784274
0.4991360957612826,182.8079526261041,182.85536939260982
0.4991498097307199,182.80894808311152,182.85561850760098
0.4991635237001571,182.80992980197533,182.8558538727597
0.4991772376695944,182.8108977824736,182.85607548803316
0.4991909516390316,182.81185202438505,182.8562833533711
0.4992046656084689,182.81279252749908,182.8564774687266
0.4992183795779061,182.813719291601,182.85665783405582
0.4992320935473434,182.81463231648434,182.8568244493185
0.4992458075167806,182.81553160193778,182.8569773144767
0.4992595214862179,182.8164171477643,182.8571164294961
0.4992732354556551,182.81728895375903,182.85724179434527
0.4992869494250924,182.81814701973119,182.8573534089958
0.4993006633945296,182.81899134548172,182.85745127342275
0.4993143773639669,182.81982193082385,182.85753538760443
0.49932809133340417,182.82063877557056,182.8576057515206
0.4993418053028414,182.82144187953338,182.8576623651565
0.49935551927227867,182.8222312425352,182.8577052284991
0.4993692332417159,182.8230068643985,182.85773434153862
0.49938294721115317,182.82376874494264,182.85774970426854
0.4993966611805904,182.82451688400258,182.85775131668572
0.4994103751500277,182.8252512814073,182.85773917878961
0.4994240891194649,182.82597193698894,182.85771329058275
0.4994378030889022,182.82667885058785,182.8576736520707
0.4994515170583394,182.82737202204208,182.85762026326333
0.4994652310277767,182.82805145119718,182.8575531241723
0.49947894499721396,182.8287171379,182.85747223481246
0.4994926589666512,182.8293690820003,182.85737759520225
0.49950637293608846,182.8300072833466,182.8572692053627
0.4995200869055257,182.830631741804,182.85714706531923
0.49953380087496296,182.8312424572249,182.85701117509862
0.4995475148444002,182.83183942947187,182.85686153473148
0.49956122881383747,182.83242265841125,182.8566981442522
0.4995749427832747,182.83299214391505,182.85652100369708
0.49958865675271197,182.83354788584904,182.85633011310608
0.4996023707221492,182.83408988408948,182.8561254725225
0.49961608469158647,182.8346181385164,182.8559070819926
0.49962979866102375,182.83513264901035,182.85567494156533
0.499643512630461,182.83563341545428,182.85542905129333
0.49965722659989825,182.83612043773275,182.85516941123237
0.4996709405693355,182.83659371573938,182.85489602144042
0.49968465453877275,182.83705324936847,182.85460888197917
0.49969836850821,182.8374990385128,182.8543079929138
0.49971208247764726,182.8379310830718,182.85399335431234
0.4997257964470845,182.83834938295297,182.85366496624505
0.49973951041652176,182.83875393805639,182.85332282878647
0.499753224385959,182.83914474829308,182.85296694201392
0.49976693835539626,182.83952181357495,182.85259730600745
0.49978065232483354,182.8398851338192,182.85221392085074
0.49979436629427076,182.84023470893933,182.8518167866301
0.49980808026370804,182.84057053885718,182.85140590343505
0.49982179423314527,182.8408926234996,182.85098127135842
0.49983550820258255,182.8412009627943,182.85054289049557
0.49984922217201977,182.841495556671,182.85009076094602
0.49986293614145705,182.8417764050601,182.84962488281164
0.49987665011089427,182.84204350790014,182.84914525619754
0.49989036408033155,182.84229686513484,182.8486518812115
0.4999040780497688,182.84253647670184,182.84814475796517
0.49991779201920605,182.84276234254838,182.84762388657307
0.49993150598864333,182.84297446262548,182.84708926715248
0.49994521995808056,182.84317283688105,182.84654089982413
0.49995893392751783,182.84335746527722,182.84597878471155
0.49997264789695506,182.84352834776485,182.84540292194183
0.49998636186639234,182.84368548430896,182.84481331164457
0.5000000758358296,182.84382887487448,182.84420995395303
0.5000137898052668,182.84395851942804,182.84359284900376
0.5000275037747041,182.8440744179401,182.84296199693492
0.5000412177441413,182.84417657038875,182.84231739788942
0.5000549317135786,182.8442649767435,182.8416590520129
0.5000686456830158,182.84433963698987,182.84098695945332
0.5000823596524531,182.8444005511114,182.84030112036265
0.5000960736218903,182.84444771908815,182.83960153489528
0.5001097875913276,182.84448114091603,182.83888820320965
0.5001235015607649,182.84450081658613,182.83816112546629
0.5001372155302021,182.84450674609275,182.83742030182916
0.5001509294996394,182.84449892943488,182.83666573246538
0.5001646434690766,182.84447736661525,182.83589741754523
0.5001783574385139,182.84444205763515,182.8351153572422
0.5001920714079511,182.84439300250645,182.83431955173285
0.5002057853773884,182.84433020123922,182.83351000119603
0.5002194993468256,182.84425365384897,182.83268670581458
0.5002332133162629,182.84416336034639,182.83184966577474
0.5002469272857002,182.84405932076132,182.8309988812648
0.5002606412551374,182.84394153511138,182.83013435247713
0.5002743552245746,182.8438100034244,182.82925607960624
0.5002880691940119,182.84366472573043,182.82836406285057
0.5003017831634492,182.84350570205862,182.82745830241117
0.5003154971328864,182.8433329324526,182.8265387984924
0.5003292111023236,182.84314641694587,182.82560555130192
0.5003429250717609,182.84294615557724,182.82465856104994
0.5003566390411982,182.8427321484003,182.82369782794987
0.5003703530106354,182.84250439545877,182.82272335221904
0.5003840669800727,182.8422628968037,182.82173513407702
0.5003977809495099,182.8420076524876,182.82073317374673
0.5004114949189472,182.84173866257197,182.81971747145354
0.5004252088883845,182.8414559271168,182.81868802742792
0.5004389228578217,182.84115944618586,182.81764484190043
0.5004526368272589,182.84084921984373,182.8165879151079
0.5004663507966962,182.8405252481607,182.81551724728791
0.5004800647661335,182.84018753121345,182.81443283868217
0.5004937787355707,182.83983606907387,182.8133346895352
0.5005074927050079,182.83947086182616,182.81222280009442
0.5005212066744452,182.8390919095471,182.81109717061102
0.5005349206438825,182.8386992123258,182.80995780133935
0.5005486346133197,182.83829277024944,182.8088046925358
0.5005623485827569,182.83787258340848,182.8076378444603
0.5005760625521942,182.83743865189697,182.80645725737605
0.5005897765216315,182.83699097581862,182.80526293154983
0.5006034904910688,182.8365295552712,182.80405486725073
0.500617204460506,182.83605439035486,182.8028330647513
0.5006309184299432,182.83556548118258,182.8015975243268
0.5006446323993805,182.83506282786274,182.80034824625687
0.5006583463688178,182.834546430506,182.79908523082233
0.500672060338255,182.83401628923218,182.79780847830813
0.5006857743076922,182.83347240415884,182.79651798900247
0.5006994882771295,182.83291477540993,182.79521376319636
0.5007132022465668,182.83234340310995,182.79389580118473
0.5007269162160041,182.83175828738905,182.79256410326335
0.5007406301854412,182.8311594283782,182.79121866973367
0.5007543441548785,182.83054682621213,182.7898595008986
0.5007680581243158,182.82992048103227,182.78848659706483
0.5007817720937531,182.8292803929753,182.78709995854226
0.5007954860631902,182.8286265621869,182.78569958564336
0.5008092000326275,182.82795898881844,182.78428547868444
0.5008229140020648,182.82727767301265,182.7828576379838
0.5008366279715021,182.826582614931,182.78141606386336
0.5008503419409392,182.82587381472533,182.7799607566492
0.5008640559103765,182.82515127255814,182.77849171666827
0.5008777698798138,182.82441498859103,182.7770089442531
0.5008914838492511,182.82366496298977,182.77551243973755
0.5009051978186884,182.82290119592315,182.7740022034587
0.5009189117881255,182.82212368756672,182.77247823575803
0.5009326257575628,182.8213324380925,182.7709405369785
0.5009463397270001,182.8205274476783,182.76938910746725
0.5009600536964374,182.8197087165109,182.76782394757407
0.5009737676658745,182.81887624476775,182.7662450576518
0.5009874816353118,182.8180300326441,182.76465243805742
0.5010011956047491,182.81717008032294,182.76304608914862
0.5010149095741864,182.81629638800146,182.76142601128902
0.5010286235436237,182.81540895587935,182.75979220484282
0.5010423375130608,182.81450778415407,182.75814467017912
0.5010560514824981,182.81359287303084,182.75648340766946
0.5010697654519354,182.8126642227137,182.75480841768837
0.5010834794213727,182.81172183341204,182.75311970061364
0.5010971933908098,182.81076570533807,182.75141725682607
0.5011109073602471,182.80979583871135,182.74970108670925
0.5011246213296844,182.80881223374405,182.74797119065082
0.5011383352991217,182.8078148906655,182.74622756904049
0.5011520492685588,182.80680380969696,182.7444702222712
0.5011657632379961,182.80577899106456,182.74269915073967
