candidate,n_samples,mi_mean_nats,mi_sd_nats,n_repeats
Insulin_day_62,100,0.32318780357033533,0.09033827547803262,5
Insulin_day_62,200,0.34115339540691225,0.04739282230001872,5
Insulin_day_62,300,0.3425438022204423,0.016241771780813895,5
Insulin_day_62,389,0.3546728412512442,4.871083751574258e-16,5
Glucose_day_62,100,0.15360810413017312,0.03905915352687678,5
Glucose_day_62,200,0.21328576207011238,0.034520781531469175,5
Glucose_day_62,300,0.1544534216534977,0.012871339699330625,5
Glucose_day_62,389,0.182360371957909,0.0,5
Glucagon_day_62,100,0.017468708025311842,0.025682240313178003,5
Glucagon_day_62,200,0.013302746077796001,0.013073731950435678,5
Glucagon_day_62,300,0.017906285607009485,0.01789821207022875,5
Glucagon_day_62,389,0.01910046769348437,7.944124442562817e-16,5
all_species_day_63,100,0.4540531855417719,0.028203249695651866,5
all_species_day_63,200,0.6352699577731858,0.021098842218483176,5
all_species_day_63,300,0.7242896020229793,0.01372106023204552,5
all_species_day_63,389,0.7994611778166579,4.871083751574258e-16,5
FSH_day_63,100,0.1584822628108741,0.07034300210513511,5
FSH_day_63,200,0.14920194000927048,0.04854014634603692,5
FSH_day_63,300,0.19631141571124716,0.018576716668223026,5
FSH_day_63,389,0.2259756343985803,4.865149434140654e-16,5
PGF_day_63,100,0.1601845008960204,0.039396198412772164,5
PGF_day_63,200,0.2274556262890611,0.06341623538174619,5
PGF_day_63,300,0.1882083490067581,0.026499420094325342,5
PGF_day_63,389,0.18870696378356033,0.0,5
P4_day_63,100,0.13545079841062754,0.043127135434611295,5
P4_day_63,200,0.1504577492122623,0.04348682699553552,5
P4_day_63,300,0.20743849997215663,0.02749100464783068,5
P4_day_63,389,0.20325069334985474,3.973993651728112e-16,5
E2_day_63,100,0.11449671491181661,0.06144389481406523,5
E2_day_63,200,0.16979372222569503,0.028695133696744975,5
E2_day_63,300,0.16671378656365654,0.030568587440646566,5
E2_day_63,389,0.16935055148688125,7.944351721668025e-16,5
INH_day_63,100,0.10676636083148398,0.07464446232056976,5
INH_day_63,200,0.14069660866395423,0.03313721520954653,5
INH_day_63,300,0.1663913577919292,0.0424011327743746,5
INH_day_63,389,0.17854564707746726,7.944351721668025e-16,5
IGF1_day_63,100,0.2276256359432006,0.07283655691432056,5
IGF1_day_63,200,0.23842804962955988,0.061979607153918634,5
IGF1_day_63,300,0.252272930577243,0.023653769853124344,5
IGF1_day_63,389,0.2571723062788321,9.730298868281309e-16,5
Insulin_day_63,100,0.27361101586854525,0.057344469165220964,5
Insulin_day_63,200,0.3178253132873918,0.04405699175749978,5
Insulin_day_63,300,0.323206001457117,0.016869558353406044,5
Insulin_day_63,389,0.3546728412512444,3.973993651728112e-16,5
Glucose_day_63,100,0.1866107189819486,0.0906215271915425,5
Glucose_day_63,200,0.19425518119132157,0.048585795936101274,5
Glucose_day_63,300,0.1835759215608995,0.027331155109887612,5
Glucose_day_63,389,0.182360371957909,0.0,5
Glucagon_day_63,100,0.0064316835219374365,0.011765058001225065,5
Glucagon_day_63,200,0.008318860768319957,0.01139106947812354,5
Glucagon_day_63,300,0.027461381771272463,0.023039729066427938,5
Glucagon_day_63,389,0.01910046769348437,7.944124442562817e-16,5
all_species_day_64,100,0.45036268111821426,0.030571848526403204,5
all_species_day_64,200,0.6188433975480955,0.008602936647435215,5
all_species_day_64,300,0.7142188188443175,0.018592613534314437,5
all_species_day_64,389,0.7615516002019325,0.0,5
FSH_day_64,100,0.16879339116536815,0.08851269642609672,5
FSH_day_64,200,0.1546793037151762,0.02456744897181791,5
FSH_day_64,300,0.16948850544055122,0.016357529329117465,5
