target_value,density,curve
0.5005261078757287,243.0021090472902,Prior
0.5005372729306788,244.1017993613037,Prior
0.500548437985629,244.998065192103,Prior
0.500559603040579,245.68147169174034,Prior
0.5005707680955291,246.14803412991023,Prior
0.5005819331504793,246.39922371277578,Prior
0.5005930982054294,246.44185932965797,Prior
0.5006042632603795,246.28788457367625,Prior
0.5006154283153297,245.9540311233308,Prior
0.5006265933702798,245.46137159882647,Prior
0.5006377584252298,244.83476736632468,Prior
0.50064892348018,244.10221945856208,Prior
0.5006600885351301,243.29413376406754,Prior
0.5006712535900802,242.44251480699526,Prior
0.5006824186450304,241.58010564316874,Prior
0.5006935836999805,240.739494439794,Prior
0.5007047487549305,239.95221096535752,Prior
0.5007159138098807,239.247838262891,Prior
0.5007270788648308,238.65316599830481,Prior
0.500738243919781,238.19141218413822,Prior
0.5007494089747311,237.8815390516252,Prior
0.5007605740296812,237.73768672196002,Prior
0.5007717390846314,237.7687450325619,Prior
0.5007829041395814,237.97807950897302,Prior
0.5007940691945315,238.36342221753242,Prior
0.5008052342494816,238.91693233469604,Prior
0.5008163993044318,239.62542502113496,Prior
0.5008275643593819,240.47076091582932,Prior
0.500838729414332,241.43038259542422,Prior
0.5008498944692822,242.47797898582448,Prior
0.5008610595242322,243.5842542348695,Prior
0.5008722245791823,244.71777416670528,Prior
0.5008833896341325,245.84586127865077,Prior
0.5008945546890826,246.93550837224774,Prior
0.5009057197440328,247.9542813136665,Prior
0.5009168847989829,248.87118300792355,Prior
0.5009280498539329,249.65745329569916,Prior
0.500939214908883,250.28728294523987,Prior
0.5009503799638332,250.73842398865617,Prior
0.5009615450187833,250.99268310427826,Prior
0.5009727100737335,251.03628933952393,Prior
0.5009838751286836,250.86013198770308,Prior
0.5009950401836337,250.4598686906816,Prior
0.5010062052385837,249.8359076893222,Prior
0.5010173702935339,248.99327147756145,Prior
0.501028535348484,247.94135186797664,Prior
0.5010397004034342,246.6935686189343,Prior
0.5010508654583843,245.26694531294368,Prior
0.5010620305133344,243.68161714607257,Prior
0.5010731955682844,241.96028574420393,Prior
0.5010843606232346,240.12763613184558,Prior
0.5010955256781847,238.20973062009682,Prior
0.5011066907331349,236.23339372918736,Prior
0.501117855788085,234.22560139654274,Prior
0.5011290208430351,232.21288671220566,Prior
0.5011401858979853,230.22077333368352,Prior
0.5011513509529353,228.2732466135149,Prior
0.5011625160078854,226.39227136526816,Prior
0.5011736810628356,224.5973641246527,Prior
0.5011848461177857,222.90522674349253,Prior
0.5011960111727358,221.32944718611859,Prior
0.501207176227686,219.8802724627449,Prior
0.501218341282636,218.5644577064356,Prior
0.5012295063375861,217.38519444116088,Prior
0.5012406713925363,216.34212005514942,Prior
0.5012518364474864,215.43140934081595,Prior
0.5012630015024365,214.6459476514054,Prior
0.5012741665573867,213.9755837250273,Prior
0.5012853316123368,213.40745852794365,Prior
0.5012964966672868,212.92640458145092,Prior
0.501307661722237,212.51540819746498,Prior
0.5013188267771871,212.15612492239816,Prior
0.5013299918321372,211.82943636872724,Prior
0.5013411568870874,211.51603461455008,Prior
0.5013523219420375,211.19701860413727,Prior
0.5013634869969876,210.85448562543755,Prior
0.5013746520519377,210.4721001069322,Prior
0.5013858171068878,210.0356217829838,Prior
0.5013969821618379,209.5333758117349,Prior
0.5014081472167881,208.95664874073452,Prior
0.5014193122717382,208.29999630380016,Prior
0.5014304773266883,207.56145184610673,Prior
0.5014416423816384,206.7426276089851,Prior
0.5014528074365885,205.84870500823556,Prior
0.5014639724915386,204.88831421715383,Prior
0.5014751375464888,203.873307596628,Prior
0.5014863026014389,202.8184355673657,Prior
0.501497467656389,201.7409371642679,Prior
0.5015086327113392,200.66006054416707,Prior
0.5015197977662892,199.5965309666431,Prior
0.5015309628212393,198.57198511552699,Prior
0.5015421278761895,197.6083910191562,Prior
0.5015532929311396,196.72747226697388,Prior
0.5015644579860897,195.95015378202632,Prior
0.5015756230410399,195.29604422233854,Prior
0.5015867880959899,194.78296732851587,Prior
0.50159795315094,194.426551422185,Prior
0.5016091182058902,194.23988301955072,Prior
0.5016202832608403,194.2332273842356,Prior
0.5016314483157904,194.41381601359237,Prior
0.5016426133707406,194.78569870642642,Prior
0.5016537784256907,195.34965612460886,Prior
0.5016649434806407,196.10316770539842,Prior
0.5016761085355909,197.04042941416296,Prior
0.501687273590541,198.1524160958113,Prior
0.5016984386454911,199.4269839813804,Prior
0.5017096037004413,200.8490100809262,Prior
0.5017207687553914,202.40056656273362,Prior
0.5017319338103414,204.0611295831048,Prior
0.5017430988652916,205.80782319465945,Prior
0.5017542639202417,207.6156997472167,Prior
0.5017654289751918,209.4580584638965,Prior
0.501776594030142,211.30680353142728,Prior
0.5017877590850921,213.1328420547988,Prior
0.5017989241400422,214.90652061842007,Prior
0.5018100891949923,216.59809705876407,Prior
0.5018212542499424,218.17824153280756,Prior
0.5018324193048925,219.61855825316772,Prior
0.5018435843598427,220.8921165785362,Prior
0.5018547494147928,221.9739777303139,Prior
0.5018659144697429,222.84170148461092,Prior
0.501877079524693,223.47581596506075,Prior
0.5018882445796431,223.86023329625596,Prior
0.5018994096345932,223.9825944704108,Prior
0.5019105746895434,223.83452836333052,Prior
0.5019217397444935,223.41181236689775,Prior
0.5019329047994436,222.7144254707421,Prior
0.5019440698543938,221.74648864578288,Prior
0.5019552349093438,220.51609182706667,Prior
0.5019663999642939,219.0350113985141,Prior
0.5019775650192441,217.318326571746,Prior
0.5019887300741942,215.38394715621922,Prior
0.5019998951291443,213.25206870249377,Prior
0.5020110601840945,210.94457367343404,Prior
0.5020222252390446,208.48439903274715,Prior
0.5020333902939946,205.89489137800797,Prior
0.5020445553489448,203.19917049880735,Prior
0.5020557204038949,200.419521090197,Prior
0.502066885458845,197.57683042922298,Prior
0.5020780505137952,194.69008730637518,Prior
0.5020892155687453,191.77595458783816,Prior
0.5021003806236953,188.84842467097755,Prior
0.5021115456786455,185.91856396904163,Prior
0.5021227107335956,182.99434957896327,Prior
0.5021338757885457,180.08059856205966,Prior
0.5021450408434959,177.17898787564283,Prior
0.502156205898446,174.2881609560964,Prior
0.5021673709533961,171.40391525915248,Prior
0.5021785360083462,168.5194636659879,Prior
0.5021897010632963,165.62576150285716,Prior
0.5022008661182464,162.71188993299924,Prior
0.5022120311731966,159.7654856038866,Prior
0.5022231962281467,156.77320563756456,Prior
0.5022343612830968,153.72121632352176,Prior
0.5022455263380469,150.59569323422244,Prior
0.502256691392997,147.38331997874914,Prior
0.5022678564479471,144.07177250925628,Prior
0.5022790215028973,140.65017587489444,Prior
0.5022901865578474,137.10952066110988,Prior
0.5023013516127975,133.44302712106287,Prior
0.5023125166677477,129.6464462445526,Prior
0.5023236817226977,125.71828872607462,Prior
0.5023348467776478,121.65997495756844,Prior
0.502346011832598,117.47590171527908,Prior
0.5023571768875481,113.17342402509134,Prior
0.5023683419424982,108.76275364740765,Prior
0.5023795069974484,104.25677856346044,Prior
0.5023906720523984,99.67081061479186,Prior
0.5024018371073485,95.02227089378276,Prior
0.5024130021622987,90.33032447662124,Prior
0.5024241672172488,85.61547752670917,Prior
0.5024353322721989,80.8991506195701,Prior
0.5024464973271491,76.20324232349643,Prior
0.5024576623820992,71.54969663855451,Prior
0.5024688274370492,66.96008690782885,Prior
