biomarker,parameter,spearman_rho,abs_spearman_rho,p_value,samples
IGF1,hp_enz_pg_scale,0.010924684700609021,0.010924684700609021,0.3324039810535363,7874
IGF1,hp_enz_pg_threshold,-0.015963647992618697,0.015963647992618697,0.156655897852044,7874
IGF1,hp_oxt_pg_threshold,-0.06694101657700632,0.06694101657700632,2.751512327240092e-09,7874
IGF1,pg_clearance,-0.011997192061739098,0.011997192061739098,0.2871263097049126,7874
IGF1,cl_formation_scale,-0.06529444223957732,0.06529444223957732,6.662885251422198e-09,7874
IGF1,hp_cl_self_scale,0.03874862743929912,0.03874862743929912,0.0005835936869747308,7874
IGF1,hp_cl_self_threshold,0.02742013673066437,0.02742013673066437,0.01496551810783099,7874
IGF1,hp_iof_scale,-0.0033888015302053847,0.0033888015302053847,0.7636735208894475,7874
IGF1,hp_iof_threshold,-0.0021852464313518566,0.0021852464313518566,0.8462710056830736,7874
IGF1,cl_to_p4_scale,-0.09606382860869851,0.09606382860869851,1.3113674593994495e-17,7874
IGF1,p4_clearance,0.038113353230861714,0.038113353230861714,0.0007177650243621143,7874
IGF1,p4_baseline,0.024717262296421495,0.024717262296421495,0.028286706947912743,7874
IGF1,follicle_to_e2_scale,0.03105796647767562,0.03105796647767562,0.0058481980882753,7874
IGF1,e2_clearance,-0.005574051169344316,0.005574051169344316,0.6209235373044197,7874
IGF1,follicle_to_inhibin_scale,-0.0003148886329224335,0.0003148886329224335,0.9777120915754962,7874
IGF1,inhibin_clearance,-0.022082551641481263,0.022082551641481263,0.05006181242402291,7874
IGF1,hp_p4_enz_scale,-0.018241515219979507,0.018241515219979507,0.10554438238152457,7874
IGF1,hp_p4_enz_threshold,-0.008690050650942574,0.008690050650942574,0.44070179693913425,7874
IGF1,enz_clearance,0.0014632137745461944,0.0014632137745461944,0.8967099840423625,7874
IGF1,hp_e2_oxt_scale,0.061990409285071206,0.061990409285071206,3.688010173675229e-08,7874
IGF1,hp_e2_oxt_threshold,-0.031477895032483764,0.031477895032483764,0.005214788987582236,7874
IGF1,oxt_clearance,-0.030330799223022967,0.030330799223022967,0.007110752395134428,7874
IGF1,lactation_oxt_scale,0.005599235567133168,0.005599235567133168,0.619346789656242,7874
IGF1,fat_mobilization_storage_threshold,-0.008659519695552247,0.008659519695552247,0.44230911814280927,7874
IGF1,lactation_oxt_decay,0.004812361021914377,0.004812361021914377,0.6694068329866665,7874
IGF1,hp_pg_iof_scale,-0.007047264353630036,0.007047264353630036,0.5318060408216458,7874
IGF1,hp_pg_iof_threshold,-0.0036592285504676485,0.0036592285504676485,0.7454435290512269,7874
IGF1,hp_cl_iof_threshold,0.008652265229772246,0.008652265229772246,0.4426915264858319,7874
IGF1,iof_clearance,-0.04468461950485622,0.04468461950485622,7.29460303371155e-05,7874
IGF1,hm_p4_igf_scale,0.17837622924939497,0.17837622924939497,2.676165778759521e-57,7874
IGF1,hm_p4_igf_threshold,0.11885930309894768,0.11885930309894768,3.576897526698412e-26,7874
IGF1,igf_clearance,-0.639793278094779,0.639793278094779,0.0,7874
IGF1,igf_basal_release,0.4638388288924909,0.4638388288924909,0.0,7874
IGF1,igf_lh_sensitivity_scale,0.04152308670245497,0.04152308670245497,0.00022818335048693184,7874
IGF1,igf_lh_sensitivity_threshold,0.03625086021350211,0.03625086021350211,0.0012940900335451774,7874
IGF1,insulin_fsh_scale,0.03075300206199718,0.03075300206199718,0.0063507995498683165,7874
IGF1,insulin_fsh_threshold,-0.01324755868007741,0.01324755868007741,0.2398369184901626,7874
IGF1,insulin_lh_scale,-0.03364659858633285,0.03364659858633285,0.0028263301493890234,7874
IGF1,insulin_lh_threshold,0.05940363813537168,0.05940363813537168,1.3272942578625262e-07,7874
IGF1,insulin_igf_scale,0.17961268562477126,0.17961268562477126,4.393942181507772e-58,7874
IGF1,insulin_igf_threshold,-0.0898696543221203,0.0898696543221203,1.354447609627668e-15,7874
IGF1,feed_direct_blood_fraction,-0.004029464968415641,0.004029464968415641,0.7207163853961833,7874
IGF1,fat_to_liver_max,-0.0015467229927038468,0.0015467229927038468,0.8908508747309261,7874
IGF1,storage_to_liver_threshold,-0.00607335335505592,0.00607335335505592,0.5899959956812214,7874
IGF1,storage_to_liver_max,0.0012576171389089223,0.0012576171389089223,0.911158261641285,7874
IGF1,milk_storage_threshold,0.009369340909186194,0.009369340909186194,0.40581547961226583,7874
IGF1,liver_to_storage_max,0.011833175671673935,0.011833175671673935,0.29376705893712857,7874
IGF1,blood_to_liver_glucose_threshold,0.03210187898570713,0.03210187898570713,0.004387615238278508,7874
IGF1,glucagon_secretion_max,0.0027168685589934187,0.0027168685589934187,0.8095202170817845,7874
IGF1,glucagon_clearance,-0.017258232026217096,0.017258232026217096,0.12569777939953947,7874
IGF1,glucagon_glucose_threshold,0.017927710708475555,0.017927710708475555,0.11167693727134648,7874
IGF1,hepatic_glucose_release,0.03054158620563435,0.03054158620563435,0.006721694859470952,7874
IGF1,blood_to_liver_max,-0.013261207678893496,0.013261207678893496,0.23935294966494358,7874
IGF1,milk_fat_threshold,0.009080301865853138,0.009080301865853138,0.42045369810810174,7874
IGF1,storage_fat_threshold,-0.015342490357907478,0.015342490357907478,0.17342254188524292,7874
IGF1,insulin_glucose_threshold,-0.28482900323020316,0.28482900323020316,7.434363585293875e-147,7874
IGF1,blood_usage_glucose_threshold,0.16187114294426008,0.16187114294426008,2.2684245934623606e-47,7874
IGF1,blood_usage_max,-0.03193876928096075,0.03193876928096075,0.004591502176742589,7874
IGF1,liver_usage_rate,-0.01773055832036434,0.01773055832036434,0.11567137378892674,7874
IGF1,milk_glucose_requirement,-0.006884254618769016,0.006884254618769016,0.5413396363216769,7874
IGF1,insulin_secretion_max,0.025337588266244257,0.025337588266244257,0.02455393711029857,7874
IGF1,insulin_clearance,-0.018076483325642403,0.018076483325642403,0.10873537181832903,7874
IGF1,fat_glucose_transfer_threshold,0.003265132218953326,0.003265132218953326,0.7720548482677274,7874
Insulin,gnrh_hypo_max,0.024242797231749193,0.024242797231749193,0.03146255999531094,7874
Insulin,gnrh_syn,-0.02648542562758645,0.02648542562758645,0.01876139745146359,7874
Insulin,gnrh_release_scale,-0.010758638531037172,0.010758638531037172,0.3398053653111659,7874
Insulin,hm_e2_1_threshold,-0.0014159597033485828,0.0014159597033485828,0.9000279053701354,7874
Insulin,hm_p4_1_threshold,-0.00783898078919769,0.00783898078919769,0.4867441298907562,7874
Insulin,hm_p4_2_scale,0.018290344154856808,0.018290344154856808,0.10461462283530441,7874
Insulin,hm_p4_2_threshold,-0.0019642535730427196,0.0019642535730427196,0.8616519852713367,7874
Insulin,hp_e2_1_scale,-0.003878804525538019,0.003878804525538019,0.730745100248245,7874
Insulin,hp_e2_1_threshold,0.025421939424041307,0.025421939424041307,0.02408087299728205,7874
Insulin,gnrh_clearance,0.0011969428418785227,0.0011969428418785227,0.9154279777388735,7874
Insulin,fsh_syn_scale,-0.03522255030806808,0.03522255030806808,0.0017722174091792946,7874
Insulin,hm_ih_2_threshold,-0.06190176315847664,0.06190176315847664,3.856769516910139e-08,7874
Insulin,hp_p4_fsh_scale,0.022262335300547165,0.022262335300547165,0.048223679311852764,7874
Insulin,hp_p4_fsh_threshold,-0.00788022489309723,0.00788022489309723,0.48445452894603935,7874
Insulin,hm_e2_fsh_scale,-0.030094281240621048,0.030094281240621048,0.007571269336446243,7874
Insulin,hm_e2_fsh_threshold,0.01575739807455131,0.01575739807455131,0.16208112349002643,7874
Insulin,hp_gnrh_fsh_scale,0.007055337284439032,0.007055337284439032,0.5313361169045896,7874
Insulin,hp_gnrh_fsh_threshold,-0.00992064719820439,0.00992064719820439,0.3787530836374786,7874
Insulin,fsh_clearance,-0.012480920011031653,0.012480920011031653,0.26813453029391354,7874
Insulin,fsh_basal_release,-0.031018189868766494,0.031018189868766494,0.005911653359680156,7874
Insulin,hp_e2_lh_scale,-0.011496265531310374,0.011496265531310374,0.30772877790080827,7874
Insulin,hp_e2_lh_threshold,0.012028555640666894,0.012028555640666894,0.2858680806123732,7874
Insulin,hm_p4_lh_scale,0.000456850810866737,0.000456850810866737,0.967668613312674,7874
Insulin,hm_p4_lh_threshold,-0.017864296666312965,0.017864296666312965,0.11294970057439269,7874
Insulin,hp_gnrh_lh_scale,-0.028630951260608165,0.028630951260608165,0.011063047976363954,7874
Insulin,hp_gnrh_lh_threshold,0.019846142001780594,0.019846142001780594,0.0782464603287585,7874
Insulin,lh_basal_release,0.0004736536666071705,0.0004736536666071705,0.966480160474887,7874
Insulin,lh_clearance,0.038251459280029,0.038251459280029,0.0006863655577915776,7874
Insulin,hp_fsh_follicle_scale,-0.03588580106557249,0.03588580106557249,0.0014482058158183024,7874
Insulin,hp_fsh_follicle_threshold,0.047816860614650625,0.047816860614650625,2.1877832007273167e-05,7874
Insulin,hm_follicle_threshold,-0.03659612534871069,0.03659612534871069,0.0011623965019879666,7874
Insulin,hp_p4_follicle_scale,-0.07324078290584891,0.07324078290584891,7.678385921173052e-11,7874
Insulin,hp_p4_follicle_threshold,-0.029336426770789226,0.029336426770789226,0.009232268942353041,7874
Insulin,hp_lh_follicle_scale,-0.04420951954415023,0.04420951954415023,8.699950737237228e-05,7874
Insulin,hp_lh_follicle_threshold,-0.00182904901030236,0.00182904901030236,0.8710884656522125,7874
Insulin,hp_enz_pg_scale,-0.03337855756971758,0.03337855756971758,0.003054292757597475,7874
Insulin,hp_enz_pg_threshold,-0.0023695548891705647,0.0023695548891705647,0.8334876209730787,7874
Insulin,hp_oxt_pg_threshold,0.024160889891508757,0.024160889891508757,0.03204068341268492,7874
Insulin,pg_clearance,-0.0041488786892218766,0.0041488786892218766,0.712801490542147,7874
Insulin,cl_formation_scale,-0.036257783011304924,0.036257783011304924,0.0012913194448167173,7874
Insulin,hp_cl_self_scale,-0.02598380439617417,0.02598380439617417,0.021126803023968823,7874
Insulin,hp_cl_self_threshold,0.011678948956151135,0.011678948956151135,0.30010469252514776,7874
Insulin,hp_iof_scale,0.008721295209908499,0.008721295209908499,0.43906037902507167,7874
Insulin,hp_iof_threshold,0.004427966685428995,0.004427966685428995,0.6944246159333209,7874
