biomarker,parameter,prcc,abs_prcc,samples
FSH,gnrh_hypo_max,0.004048637119745779,0.004048637119745779,12721
FSH,gnrh_syn,-0.01594368039572696,0.01594368039572696,12721
FSH,gnrh_release_scale,-0.004517686349877054,0.004517686349877054,12721
FSH,hm_e2_1_threshold,-0.0027480204230309934,0.0027480204230309934,12721
FSH,hm_p4_1_threshold,0.0018326277835928842,0.0018326277835928842,12721
FSH,hm_p4_2_scale,-0.008858593751029143,0.008858593751029143,12721
FSH,hm_p4_2_threshold,0.0005672365519805206,0.0005672365519805206,12721
FSH,hp_e2_1_scale,-0.023146212223749577,0.023146212223749577,12721
FSH,hp_e2_1_threshold,-0.011848234323761392,0.011848234323761392,12721
FSH,gnrh_clearance,-0.004672638044133792,0.004672638044133792,12721
FSH,fsh_syn_scale,0.43050576715022565,0.43050576715022565,12721
FSH,hm_ih_2_threshold,0.29599985856878824,0.29599985856878824,12721
FSH,hp_p4_fsh_scale,-0.10799662611244884,0.10799662611244884,12721
FSH,hp_p4_fsh_threshold,0.0258715922161824,0.0258715922161824,12721
FSH,hm_e2_fsh_scale,-0.17094674256672854,0.17094674256672854,12721
FSH,hm_e2_fsh_threshold,0.014515674441193466,0.014515674441193466,12721
FSH,hp_gnrh_fsh_scale,-0.02061490319791509,0.02061490319791509,12721
FSH,hp_gnrh_fsh_threshold,-0.005112915616964345,0.005112915616964345,12721
FSH,fsh_clearance,-0.6672704247300183,0.6672704247300183,12721
FSH,fsh_basal_release,-0.3191292535194461,0.3191292535194461,12721
FSH,hp_e2_lh_scale,-0.047546558372676864,0.047546558372676864,12721
FSH,hp_e2_lh_threshold,0.05187015136234656,0.05187015136234656,12721
FSH,hm_p4_lh_scale,-0.04273974992030815,0.04273974992030815,12721
FSH,hm_p4_lh_threshold,-0.058585692760737385,0.058585692760737385,12721
FSH,hp_gnrh_lh_scale,-0.01891447312120134,0.01891447312120134,12721
FSH,hp_gnrh_lh_threshold,0.019171249268410306,0.019171249268410306,12721
FSH,lh_basal_release,-0.0016467187854625179,0.0016467187854625179,12721
FSH,lh_clearance,0.06234544907241727,0.06234544907241727,12721
FSH,hp_fsh_follicle_scale,-0.8862394824465928,0.8862394824465928,12721
FSH,hp_fsh_follicle_threshold,0.8806732127809576,0.8806732127809576,12721
FSH,hm_follicle_threshold,0.4706328287469193,0.4706328287469193,12721
FSH,hp_p4_follicle_scale,0.5851252350218034,0.5851252350218034,12721
FSH,hp_p4_follicle_threshold,-0.29962185667909197,0.29962185667909197,12721
FSH,hp_lh_follicle_scale,-0.09155681408582404,0.09155681408582404,12721
FSH,hp_lh_follicle_threshold,-0.017078374818512945,0.017078374818512945,12721
FSH,hp_enz_pg_scale,-0.058382546883750885,0.058382546883750885,12721
FSH,hp_enz_pg_threshold,0.048046208574644735,0.048046208574644735,12721
FSH,hp_oxt_pg_threshold,0.3418309100702969,0.3418309100702969,12721
FSH,pg_clearance,-0.011041983938150037,0.011041983938150037,12721
FSH,cl_formation_scale,-0.23950015566026814,0.23950015566026814,12721
FSH,hp_cl_self_scale,-0.3217313157513819,0.3217313157513819,12721
FSH,hp_cl_self_threshold,0.02252785322635402,0.02252785322635402,12721
FSH,hp_iof_scale,-0.027655933274925354,0.027655933274925354,12721
FSH,hp_iof_threshold,-0.016041265716490703,0.016041265716490703,12721
FSH,cl_to_p4_scale,0.11598318608538176,0.11598318608538176,12721
FSH,p4_clearance,-0.5512378906896449,0.5512378906896449,12721
FSH,p4_baseline,0.2953084341335181,0.2953084341335181,12721
FSH,follicle_to_e2_scale,-0.30080876200990664,0.30080876200990664,12721
FSH,e2_clearance,0.22703857836652458,0.22703857836652458,12721
FSH,follicle_to_inhibin_scale,-0.33984830105578717,0.33984830105578717,12721
FSH,inhibin_clearance,-0.06063338548377572,0.06063338548377572,12721
FSH,hp_p4_enz_scale,-0.01979031744871779,0.01979031744871779,12721
FSH,hp_p4_enz_threshold,0.008185871950080798,0.008185871950080798,12721
FSH,enz_clearance,0.030294235170246486,0.030294235170246486,12721
FSH,hp_e2_oxt_scale,-0.3258186225142093,0.3258186225142093,12721
FSH,hp_e2_oxt_threshold,0.31694253904851505,0.31694253904851505,12721
FSH,oxt_clearance,0.18699620024161934,0.18699620024161934,12721
FSH,lactation_oxt_scale,-0.0016759293070378056,0.0016759293070378056,12721
FSH,fat_mobilization_storage_threshold,0.014663579653264805,0.014663579653264805,12721
FSH,lactation_oxt_decay,-0.016406225926457494,0.016406225926457494,12721
FSH,hp_pg_iof_scale,0.014601430405984564,0.014601430405984564,12721
FSH,hp_pg_iof_threshold,0.08082085791603778,0.08082085791603778,12721
FSH,hp_cl_iof_threshold,-0.03871480420879733,0.03871480420879733,12721
FSH,iof_clearance,-0.14409821438293843,0.14409821438293843,12721
FSH,hm_p4_igf_scale,-0.0650977422487021,0.0650977422487021,12721
FSH,hm_p4_igf_threshold,-0.0063795102596186015,0.0063795102596186015,12721
FSH,igf_clearance,0.11007640364650095,0.11007640364650095,12721
FSH,igf_basal_release,-0.027801696203652415,0.027801696203652415,12721
FSH,igf_lh_sensitivity_scale,0.07911128321215447,0.07911128321215447,12721
FSH,igf_lh_sensitivity_threshold,0.11145928563616736,0.11145928563616736,12721
FSH,insulin_fsh_scale,0.4447272233817026,0.4447272233817026,12721
FSH,insulin_fsh_threshold,-0.3686787255629864,0.3686787255629864,12721
FSH,insulin_lh_scale,-0.07746222332819555,0.07746222332819555,12721
FSH,insulin_lh_threshold,0.10952050495478369,0.10952050495478369,12721
FSH,insulin_igf_scale,-0.05707731052753531,0.05707731052753531,12721
FSH,insulin_igf_threshold,0.014558143311574021,0.014558143311574021,12721
FSH,feed_direct_blood_fraction,0.01192265109383567,0.01192265109383567,12721
FSH,fat_to_liver_max,-0.011569464852360106,0.011569464852360106,12721
FSH,storage_to_liver_threshold,-0.010723703520721353,0.010723703520721353,12721
FSH,storage_to_liver_max,0.008053285873645658,0.008053285873645658,12721
FSH,milk_storage_threshold,0.01601349337451064,0.01601349337451064,12721
FSH,liver_to_storage_max,-0.009205018585578727,0.009205018585578727,12721
FSH,blood_to_liver_glucose_threshold,0.18567156223768996,0.18567156223768996,12721
FSH,glucagon_secretion_max,0.09977999162126992,0.09977999162126992,12721
FSH,glucagon_clearance,-0.11227420877343272,0.11227420877343272,12721
FSH,glucagon_glucose_threshold,0.09556127975823407,0.09556127975823407,12721
FSH,hepatic_glucose_release,0.11002459388472512,0.11002459388472512,12721
FSH,blood_to_liver_max,-0.07637498706491062,0.07637498706491062,12721
FSH,milk_fat_threshold,0.004570893266230334,0.004570893266230334,12721
FSH,storage_fat_threshold,-0.020744678083315,0.020744678083315,12721
FSH,insulin_glucose_threshold,-0.301784779693802,0.301784779693802,12721
FSH,blood_usage_glucose_threshold,0.2913682164701475,0.2913682164701475,12721
FSH,blood_usage_max,-0.09892314072441401,0.09892314072441401,12721
FSH,liver_usage_rate,-0.0897281968745785,0.0897281968745785,12721
FSH,milk_glucose_requirement,-0.0031425257617072994,0.0031425257617072994,12721
FSH,insulin_secretion_max,0.1467169637412713,0.1467169637412713,12721
FSH,insulin_clearance,-0.16221175253918083,0.16221175253918083,12721
FSH,fat_glucose_transfer_threshold,0.015230641667375457,0.015230641667375457,12721
PGF,gnrh_hypo_max,-0.006433530374729843,0.006433530374729843,12721
PGF,gnrh_syn,-0.15883342851350057,0.15883342851350057,12721
PGF,gnrh_release_scale,0.009504260990317141,0.009504260990317141,12721
PGF,hm_e2_1_threshold,-0.007376111785106654,0.007376111785106654,12721
PGF,hm_p4_1_threshold,0.0017818693017384926,0.0017818693017384926,12721
PGF,hm_p4_2_scale,0.0045310116046384415,0.0045310116046384415,12721
PGF,hm_p4_2_threshold,-0.004363872107550516,0.004363872107550516,12721
PGF,hp_e2_1_scale,-0.14986838030160335,0.14986838030160335,12721
PGF,hp_e2_1_threshold,0.23078173120297735,0.23078173120297735,12721
PGF,gnrh_clearance,0.05126584770323908,0.05126584770323908,12721
PGF,fsh_syn_scale,0.16399044639303037,0.16399044639303037,12721
PGF,hm_ih_2_threshold,0.06881234671543876,0.06881234671543876,12721
PGF,hp_p4_fsh_scale,-0.07855948511684888,0.07855948511684888,12721
PGF,hp_p4_fsh_threshold,-0.001046795320470694,0.001046795320470694,12721
PGF,hm_e2_fsh_scale,-0.13478307727739572,0.13478307727739572,12721
PGF,hm_e2_fsh_threshold,-0.00569310304730911,0.00569310304730911,12721
PGF,hp_gnrh_fsh_scale,0.03150418637758183,0.03150418637758183,12721
PGF,hp_gnrh_fsh_threshold,-0.019113876984980602,0.019113876984980602,12721
PGF,fsh_clearance,-0.48875520623883906,0.48875520623883906,12721
PGF,fsh_basal_release,-0.29663903217739607,0.29663903217739607,12721
PGF,hp_e2_lh_scale,-0.0056835722556177444,0.0056835722556177444,12721
PGF,hp_e2_lh_threshold,0.019866845403017332,0.019866845403017332,12721
PGF,hm_p4_lh_scale,-0.008217500618114909,0.008217500618114909,12721
PGF,hm_p4_lh_threshold,-0.025806772762155164,0.025806772762155164,12721
PGF,hp_gnrh_lh_scale,-0.07276704795858732,0.07276704795858732,12721
PGF,hp_gnrh_lh_threshold,0.17553621137553255,0.17553621137553255,12721
PGF,lh_basal_release,-0.019458901747768702,0.019458901747768702,12721
PGF,lh_clearance,-0.03566669051080441,0.03566669051080441,12721
PGF,hp_fsh_follicle_scale,0.6535835225247314,0.6535835225247314,12721
PGF,hp_fsh_follicle_threshold,-0.2098739866385019,0.2098739866385019,12721
PGF,hm_follicle_threshold,-0.5198586012432441,0.5198586012432441,12721
PGF,hp_p4_follicle_scale,-0.5861180520382406,0.5861180520382406,12721
PGF,hp_p4_follicle_threshold,0.20678111197091836,0.20678111197091836,12721
PGF,hp_lh_follicle_scale,0.0067801748087179285,0.0067801748087179285,12721
PGF,hp_lh_follicle_threshold,-0.004144624269157354,0.004144624269157354,12721
PGF,hp_enz_pg_scale,0.04684973853761207,0.04684973853761207,12721
PGF,hp_enz_pg_threshold,-0.04012399593376284,0.04012399593376284,12721
PGF,hp_oxt_pg_threshold,-0.4802233712671138,0.4802233712671138,12721
PGF,pg_clearance,-0.39143503125275186,0.39143503125275186,12721
PGF,cl_formation_scale,0.4134144945524896,0.4134144945524896,12721
PGF,hp_cl_self_scale,0.4794100957604668,0.4794100957604668,12721
PGF,hp_cl_self_threshold,-0.026256898318530415,0.026256898318530415,12721
PGF,hp_iof_scale,0.01585978157771173,0.01585978157771173,12721
PGF,hp_iof_threshold,0.11537019340021551,0.11537019340021551,12721
PGF,cl_to_p4_scale,-0.019291855824495347,0.019291855824495347,12721
PGF,p4_clearance,0.20603669406877131,0.20603669406877131,12721
PGF,p4_baseline,-0.24050174225324736,0.24050174225324736,12721
PGF,follicle_to_e2_scale,0.153044490081529,0.153044490081529,12721
PGF,e2_clearance,-0.2310369221652685,0.2310369221652685,12721
PGF,follicle_to_inhibin_scale,-0.08795634914033171,0.08795634914033171,12721
PGF,inhibin_clearance,-0.24168629926265733,0.24168629926265733,12721
PGF,hp_p4_enz_scale,0.047000051983846186,0.047000051983846186,12721
PGF,hp_p4_enz_threshold,-0.03108688443199646,0.03108688443199646,12721
PGF,enz_clearance,-0.041398285799748046,0.041398285799748046,12721
PGF,hp_e2_oxt_scale,0.4501665044842808,0.4501665044842808,12721
PGF,hp_e2_oxt_threshold,-0.3943289049590526,0.3943289049590526,12721
PGF,oxt_clearance,-0.4281052126607195,0.4281052126607195,12721
PGF,lactation_oxt_scale,-0.002741172020724034,0.002741172020724034,12721
PGF,fat_mobilization_storage_threshold,-0.01761794227737121,0.01761794227737121,12721
PGF,lactation_oxt_decay,0.011440113742500247,0.011440113742500247,12721
PGF,hp_pg_iof_scale,-0.11646265995256301,0.11646265995256301,12721
PGF,hp_pg_iof_threshold,0.34650582395964713,0.34650582395964713,12721
PGF,hp_cl_iof_threshold,0.046687364400128176,0.046687364400128176,12721
PGF,iof_clearance,0.2333174881138703,0.2333174881138703,12721
PGF,hm_p4_igf_scale,-0.002469191347651022,0.002469191347651022,12721
PGF,hm_p4_igf_threshold,0.012588818045489386,0.012588818045489386,12721
PGF,igf_clearance,0.014708326498421492,0.014708326498421492,12721
PGF,igf_basal_release,-0.003947509553289568,0.003947509553289568,12721
PGF,igf_lh_sensitivity_scale,0.008234454727640757,0.008234454727640757,12721
PGF,igf_lh_sensitivity_threshold,0.01215134447270303,0.01215134447270303,12721
PGF,insulin_fsh_scale,0.1574533234823839,0.1574533234823839,12721
PGF,insulin_fsh_threshold,-0.1361964489274494,0.1361964489274494,12721
PGF,insulin_lh_scale,-0.010809568246389595,0.010809568246389595,12721
PGF,insulin_lh_threshold,0.014324931013563405,0.014324931013563405,12721
PGF,insulin_igf_scale,0.005675809013299886,0.005675809013299886,12721
PGF,insulin_igf_threshold,0.017704197893833786,0.017704197893833786,12721
PGF,feed_direct_blood_fraction,0.0020425314801840824,0.0020425314801840824,12721
PGF,fat_to_liver_max,-0.0020386207178249,0.0020386207178249,12721
PGF,storage_to_liver_threshold,0.010015714371089151,0.010015714371089151,12721
PGF,storage_to_liver_max,0.002977831725387073,0.002977831725387073,12721
PGF,milk_storage_threshold,0.02025357257980673,0.02025357257980673,12721
PGF,liver_to_storage_max,0.004145014018571116,0.004145014018571116,12721
PGF,blood_to_liver_glucose_threshold,0.14785968229258284,0.14785968229258284,12721
PGF,glucagon_secretion_max,0.06448969484383456,0.06448969484383456,12721
PGF,glucagon_clearance,-0.06830612127730869,0.06830612127730869,12721
PGF,glucagon_glucose_threshold,0.08196765521492513,0.08196765521492513,12721
PGF,hepatic_glucose_release,0.08724757696653428,0.08724757696653428,12721
PGF,blood_to_liver_max,-0.053993619451670596,0.053993619451670596,12721
PGF,milk_fat_threshold,-0.0055332409759812915,0.0055332409759812915,12721
PGF,storage_fat_threshold,0.011479353477797992,0.011479353477797992,12721
PGF,insulin_glucose_threshold,-0.27648119669940846,0.27648119669940846,12721
PGF,blood_usage_glucose_threshold,0.21970045034923233,0.21970045034923233,12721
PGF,blood_usage_max,-0.06812353488405988,0.06812353488405988,12721
PGF,liver_usage_rate,-0.07158162814091161,0.07158162814091161,12721
PGF,milk_glucose_requirement,0.023527826333518173,0.023527826333518173,12721
PGF,insulin_secretion_max,0.13666384387043282,0.13666384387043282,12721
PGF,insulin_clearance,-0.1173580910717988,0.1173580910717988,12721
PGF,fat_glucose_transfer_threshold,-0.01954527439473107,0.01954527439473107,12721
P4,gnrh_hypo_max,-0.0036120976150158337,0.0036120976150158337,12721
P4,gnrh_syn,-0.23639143241366303,0.23639143241366303,12721
P4,gnrh_release_scale,-0.008685734810896087,0.008685734810896087,12721
P4,hm_e2_1_threshold,-0.018096094478028533,0.018096094478028533,12721
P4,hm_p4_1_threshold,0.018049415403171832,0.018049415403171832,12721
P4,hm_p4_2_scale,-0.026243448066808343,0.026243448066808343,12721
P4,hm_p4_2_threshold,0.004662755976797778,0.004662755976797778,12721
P4,hp_e2_1_scale,-0.24014400418067072,0.24014400418067072,12721
P4,hp_e2_1_threshold,0.3898928296094772,0.3898928296094772,12721
P4,gnrh_clearance,0.07954113886286658,0.07954113886286658,12721
P4,fsh_syn_scale,-0.09332174944733812,0.09332174944733812,12721
P4,hm_ih_2_threshold,-0.2459856549647131,0.2459856549647131,12721
P4,hp_p4_fsh_scale,-0.051332689597445774,0.051332689597445774,12721
P4,hp_p4_fsh_threshold,0.01233121390707793,0.01233121390707793,12721
P4,hm_e2_fsh_scale,-0.10070735569876807,0.10070735569876807,12721
P4,hm_e2_fsh_threshold,-0.0331427811362326,0.0331427811362326,12721
P4,hp_gnrh_fsh_scale,0.008765537727885405,0.008765537727885405,12721
P4,hp_gnrh_fsh_threshold,-0.009094077441221218,0.009094077441221218,12721
P4,fsh_clearance,-0.2335238339302854,0.2335238339302854,12721
P4,fsh_basal_release,-0.3144176294950647,0.3144176294950647,12721
P4,hp_e2_lh_scale,0.05452053403293078,0.05452053403293078,12721
P4,hp_e2_lh_threshold,-0.0030477787789083754,0.0030477787789083754,12721
P4,hm_p4_lh_scale,0.028433667119909828,0.028433667119909828,12721
P4,hm_p4_lh_threshold,0.021563286382805344,0.021563286382805344,12721
P4,hp_gnrh_lh_scale,-0.09927580185291368,0.09927580185291368,12721
P4,hp_gnrh_lh_threshold,0.2568516670508498,0.2568516670508498,12721
