candidate,n_samples,mi_mean_nats,mi_sd_nats,n_repeats
PGF_day_58,7874,0.1739549208661728,0.0,20
P4_day_58,500,0.25632108317744606,0.03628747014806719,20
P4_day_58,1000,0.2616854061277062,0.024411810835401008,20
P4_day_58,2000,0.27285688414614395,0.015620026337776618,20
P4_day_58,4000,0.2688289484551203,0.010210362372593268,20
P4_day_58,6000,0.2684035055077628,0.006080230679856438,20
P4_day_58,7874,0.2665699685176085,1.3017273078153655e-15,20
E2_day_58,500,0.1938922972777045,0.03669751946536981,20
E2_day_58,1000,0.19732321422577667,0.02808981112382166,20
E2_day_58,2000,0.19830093997652573,0.01235747046228745,20
E2_day_58,4000,0.20448181177280791,0.014421704410536884,20
E2_day_58,6000,0.20057128560825382,0.006857640315987972,20
E2_day_58,7874,0.2030844100938526,3.9724629357497496e-16,20
INH_day_58,500,0.19716304778378696,0.03508655059261969,20
INH_day_58,1000,0.20453255969579676,0.022041157150788256,20
INH_day_58,2000,0.2062370181964484,0.018384581561523183,20
INH_day_58,4000,0.2085178421841257,0.010863729730688124,20
INH_day_58,6000,0.20760328460054794,0.004743809518638176,20
INH_day_58,7874,0.20364513319224073,1.2360952443654647e-15,20
IGF1_day_58,500,0.011937650131624445,0.01672543913826727,20
IGF1_day_58,1000,0.004165768519061963,0.00720021741626719,20
IGF1_day_58,2000,0.00433869536532896,0.0065604950365581016,20
IGF1_day_58,4000,0.001591413773145245,0.002894231056049623,20
IGF1_day_58,6000,0.00023056504735690097,0.0005454122771450532,20
IGF1_day_58,7874,0.0,0.0,20
Insulin_day_58,500,0.40652990225826346,0.027354176534382026,20
Insulin_day_58,1000,0.4076087349727425,0.025274772349626783,20
Insulin_day_58,2000,0.40496528982896657,0.016254601714870174,20
Insulin_day_58,4000,0.4054675029654063,0.006840575544136096,20
Insulin_day_58,6000,0.4039337541769944,0.006334456082051697,20
Insulin_day_58,7874,0.4023960186654064,3.978582266107461e-16,20
Glucose_day_58,500,0.2727457974458213,0.03753831645770708,20
Glucose_day_58,1000,0.2846096964237395,0.020636887139377363,20
Glucose_day_58,2000,0.2862855802763115,0.016763074023320324,20
Glucose_day_58,4000,0.28904406156227164,0.010924940523300689,20
Glucose_day_58,6000,0.28831366195066704,0.005492291179353418,20
Glucose_day_58,7874,0.2871002439213547,3.978582266107461e-16,20
Glucagon_day_58,500,0.016680036304540558,0.019448579566474763,20
Glucagon_day_58,1000,0.023361664664278515,0.01788316105601827,20
Glucagon_day_58,2000,0.01663202682561051,0.009172886414436763,20
Glucagon_day_58,4000,0.021648795277940815,0.008692238085649865,20
Glucagon_day_58,6000,0.02125016522826888,0.005419489701715984,20
Glucagon_day_58,7874,0.02038876159912064,9.292992647885976e-16,20
all_species_day_59,500,0.6725554041093067,0.008779375943915382,20
all_species_day_59,1000,0.7840823735285061,0.008749987769452326,20
all_species_day_59,2000,0.8899301435233398,0.007676295449892172,20
all_species_day_59,4000,0.9910410944662729,0.004614355204854128,20
all_species_day_59,6000,1.0454440280255022,0.002245384922204221,20
all_species_day_59,7874,1.082499774178034,8.150484158540002e-16,20
FSH_day_59,500,0.17857768652189326,0.033206339670623454,20
FSH_day_59,1000,0.18471424584275856,0.025014343889082327,20
FSH_day_59,2000,0.1890396324113901,0.013084222570395527,20
FSH_day_59,4000,0.18830499162228104,0.009242246222949925,20
FSH_day_59,6000,0.18734036815791022,0.005573564008910808,20
FSH_day_59,7874,0.19127968849985413,3.9724629357497496e-16,20
PGF_day_59,500,0.21497583875050535,0.03744782000062183,20
PGF_day_59,1000,0.21019304533627176,0.024092309341291702,20
PGF_day_59,2000,0.21021365214385135,0.015617910347156816,20
PGF_day_59,4000,0.2215927445425801,0.009293002564220543,20
PGF_day_59,6000,0.21952397818701322,0.006270321135670085,20
PGF_day_59,7874,0.21829390625381234,5.468697385512963e-16,20
P4_day_59,500,0.2639233621042589,0.03419184349384058,20
P4_day_59,1000,0.26799929114454263,0.018443339393529302,20
P4_day_59,2000,0.26857915243833563,0.016761939364685858,20
P4_day_59,4000,0.2705772276921591,0.013761952349976153,20
