admissible,penalty,min_correlation,max_average_difference,max_norm_difference,worst_species
True,0.0,0.9871365864213474,0.1724444172422198,0.0774785341082598,FSH
True,0.0,0.9731066040081605,0.29912709748502114,0.17312387244138236,FSH
True,0.0,0.9831010821318058,0.20311317475318796,0.08835734319738879,FSH
True,0.0,0.9753585379395416,0.168271678036885,0.026364267903652705,FSH
True,0.0,0.9959465024850431,0.10872755835116599,0.05707761254085812,FSH
True,0.0,0.9607297798575849,0.2271299302053175,0.02984704249333083,FSH
True,0.0,0.9979672863193395,0.05548971192186659,0.018156612246309108,FSH
False,1.6504141734562514,0.8721052327380323,0.4284684464550051,0.061272809485142056,PGF
True,0.0,0.9966789290600814,0.07616488085052688,0.02341193761359863,FSH
True,0.0,0.9889628468472852,0.15870947442225777,0.07035466139608966,FSH
True,0.0,0.9898567773303956,0.1580429565289127,0.08530823978846747,FSH
True,0.0,0.9919819566620844,0.1332516838022438,0.04779093148834156,FSH
False,0.015645310537341438,0.956825005273836,0.31250812157653635,0.10548097635515793,PGF
True,0.0,0.988648191275952,0.16060459555467538,0.06168914652645794,FSH
True,0.0,0.9998208527253254,0.01903100135147165,0.007946056750194844,FSH
True,0.0,0.9985488237652258,0.05190402965323474,0.016561317499028914,FSH
True,0.0,0.9875203954367069,0.13640755684397846,0.02016159567476605,FSH
False,0.6167246950547454,0.8900704772342704,0.37853182126085866,0.047781381048327284,PGF
True,0.0,0.9997079690428553,0.02151299855052931,0.005936138159493211,FSH
False,0.040247060484402256,0.9681106266947084,0.32006167004125086,0.13191885077806711,PGF
True,0.0,0.9727067039042037,0.2850028648530683,0.13178150432643834,FSH
False,0.046180604912870335,0.9697438881462034,0.3214896730810104,0.1642094053469149,PGF
True,0.0,0.9983750497939656,0.05072806019223029,0.014321646873443597,FSH
True,0.0,0.9756337151756823,0.25554415180779777,0.1261855632518468,FSH
True,0.0,0.9907757411526578,0.11935005561410592,0.025315278206700535,FSH
True,0.0,0.9706750413891174,0.19055820434468437,0.025606235079976964,FSH
False,0.13799115006583845,0.9550867325733425,0.3371471600618188,0.16662185227150464,PGF
True,0.0,0.9786069502987645,0.17999981500379914,0.040754799838187965,FSH
True,0.0,0.9859109591758011,0.14782764338885804,0.019400635748979773,FSH
True,0.0,0.9619873962075802,0.22738671775366692,0.02341730250100597,FSH
True,0.0,0.9931921328842824,0.11827748428124851,0.05163924805989244,FSH
