FSH_day_55,PGF_day_55,P4_day_55,E2_day_55,INH_day_55,IGF1_day_55,Insulin_day_55,Glucose_day_55,Glucagon_day_55,FSH_day_56,PGF_day_56,P4_day_56,E2_day_56,INH_day_56,IGF1_day_56,Insulin_day_56,Glucose_day_56,Glucagon_day_56,FSH_day_57,PGF_day_57,P4_day_57,E2_day_57,INH_day_57,IGF1_day_57,Insulin_day_57,Glucose_day_57,Glucagon_day_57,FSH_day_58,PGF_day_58,P4_day_58,E2_day_58,INH_day_58,IGF1_day_58,Insulin_day_58,Glucose_day_58,Glucagon_day_58,FSH_day_59,PGF_day_59,P4_day_59,E2_day_59,INH_day_59,IGF1_day_59,Insulin_day_59,Glucose_day_59,Glucagon_day_59,FSH_day_60,PGF_day_60,P4_day_60,E2_day_60,INH_day_60,IGF1_day_60,Insulin_day_60,Glucose_day_60,Glucagon_day_60,FSH_day_61,PGF_day_61,P4_day_61,E2_day_61,INH_day_61,IGF1_day_61,Insulin_day_61,Glucose_day_61,Glucagon_day_61,FSH_day_62,PGF_day_62,P4_day_62,E2_day_62,INH_day_62,IGF1_day_62,Insulin_day_62,Glucose_day_62,Glucagon_day_62,FSH_day_63,PGF_day_63,P4_day_63,E2_day_63,INH_day_63,IGF1_day_63,Insulin_day_63,Glucose_day_63,Glucagon_day_63,FSH_day_64,PGF_day_64,P4_day_64,E2_day_64,INH_day_64,IGF1_day_64,Insulin_day_64,Glucose_day_64,Glucagon_day_64,FSH_day_65,PGF_day_65,P4_day_65,E2_day_65,INH_day_65,IGF1_day_65,Insulin_day_65,Glucose_day_65,Glucagon_day_65,FSH_day_66,PGF_day_66,P4_day_66,E2_day_66,INH_day_66,IGF1_day_66,Insulin_day_66,Glucose_day_66,Glucagon_day_66,FSH_day_67,PGF_day_67,P4_day_67,E2_day_67,INH_day_67,IGF1_day_67,Insulin_day_67,Glucose_day_67,Glucagon_day_67,FSH_day_68,PGF_day_68,P4_day_68,E2_day_68,INH_day_68,IGF1_day_68,Insulin_day_68,Glucose_day_68,Glucagon_day_68,FSH_day_69,PGF_day_69,P4_day_69,E2_day_69,INH_day_69,IGF1_day_69,Insulin_day_69,Glucose_day_69,Glucagon_day_69,FSH_day_70,PGF_day_70,P4_day_70,E2_day_70,INH_day_70,IGF1_day_70,Insulin_day_70,Glucose_day_70,Glucagon_day_70,FSH_day_71,PGF_day_71,P4_day_71,E2_day_71,INH_day_71,IGF1_day_71,Insulin_day_71,Glucose_day_71,Glucagon_day_71,FSH_day_72,PGF_day_72,P4_day_72,E2_day_72,INH_day_72,IGF1_day_72,Insulin_day_72,Glucose_day_72,Glucagon_day_72,FSH_day_73,PGF_day_73,P4_day_73,E2_day_73,INH_day_73,IGF1_day_73,Insulin_day_73,Glucose_day_73,Glucagon_day_73,FSH_day_74,PGF_day_74,P4_day_74,E2_day_74,INH_day_74,IGF1_day_74,Insulin_day_74,Glucose_day_74,Glucagon_day_74,FSH_day_75,PGF_day_75,P4_day_75,E2_day_75,INH_day_75,IGF1_day_75,Insulin_day_75,Glucose_day_75,Glucagon_day_75,FSH_day_76,PGF_day_76,P4_day_76,E2_day_76,INH_day_76,IGF1_day_76,Insulin_day_76,Glucose_day_76,Glucagon_day_76,FSH_day_77,PGF_day_77,P4_day_77,E2_day_77,INH_day_77,IGF1_day_77,Insulin_day_77,Glucose_day_77,Glucagon_day_77,FSH_day_78,PGF_day_78,P4_day_78,E2_day_78,INH_day_78,IGF1_day_78,Insulin_day_78,Glucose_day_78,Glucagon_day_78,FSH_day_79,PGF_day_79,P4_day_79,E2_day_79,INH_day_79,IGF1_day_79,Insulin_day_79,Glucose_day_79,Glucagon_day_79,FSH_day_80,PGF_day_80,P4_day_80,E2_day_80,INH_day_80,IGF1_day_80,Insulin_day_80,Glucose_day_80,Glucagon_day_80,FSH_day_81,PGF_day_81,P4_day_81,E2_day_81,INH_day_81,IGF1_day_81,Insulin_day_81,Glucose_day_81,Glucagon_day_81,FSH_day_82,PGF_day_82,P4_day_82,E2_day_82,INH_day_82,IGF1_day_82,Insulin_day_82,Glucose_day_82,Glucagon_day_82,FSH_day_83,PGF_day_83,P4_day_83,E2_day_83,INH_day_83,IGF1_day_83,Insulin_day_83,Glucose_day_83,Glucagon_day_83,FSH_day_84,PGF_day_84,P4_day_84,E2_day_84,INH_day_84,IGF1_day_84,Insulin_day_84,Glucose_day_84,Glucagon_day_84,FSH_day_85,PGF_day_85,P4_day_85,E2_day_85,INH_day_85,IGF1_day_85,Insulin_day_85,Glucose_day_85,Glucagon_day_85,FSH_day_86,PGF_day_86,P4_day_86,E2_day_86,INH_day_86,IGF1_day_86,Insulin_day_86,Glucose_day_86,Glucagon_day_86,FSH_day_87,PGF_day_87,P4_day_87,E2_day_87,INH_day_87,IGF1_day_87,Insulin_day_87,Glucose_day_87,Glucagon_day_87,FSH_day_88,PGF_day_88,P4_day_88,E2_day_88,INH_day_88,IGF1_day_88,Insulin_day_88,Glucose_day_88,Glucagon_day_88,FSH_day_89,PGF_day_89,P4_day_89,E2_day_89,INH_day_89,IGF1_day_89,Insulin_day_89,Glucose_day_89,Glucagon_day_89,FSH_day_90,PGF_day_90,P4_day_90,E2_day_90,INH_day_90,IGF1_day_90,Insulin_day_90,Glucose_day_90,Glucagon_day_90
0.3561240772930642,0.01206215664319593,1.0146739747886084,0.027805876814165763,0.12237538327617248,0.2380862806610909,15.267598198184045,0.4764433526637751,104.83413345573075,1.1959979836006533,0.0035555389052018597,1.0986491478935194,0.013238678318585372,0.08013089126597357,0.23731302543639834,15.267598198184048,0.4764433526637752,104.83413345573072,1.8503934288258972,0.0010393484120795858,1.1862080626085438,0.055148227540792176,0.09118580773017804,0.2367702728129433,15.267598198184047,0.476443352663775,104.83413345573075,1.3476142833939202,0.0004250018324075872,1.2773541263932013,0.16458361537228774,0.18403376776187352,0.23638496501554335,15.267598198184057,0.47644335266377497,104.83413345573071,0.4666794440978138,0.3134090429448878,1.372087726766489,0.21077762836711533,0.2627232819640348,0.23610840692142943,15.267598198184048,0.47644335266377497,104.83413345573072,0.1552403697825938,1.3363694336017895,0.6703339361573687,0.11203680010732268,0.21367256858127232,0.2384064772796866,15.267598198184041,0.47644335266377497,104.83413345573072,0.2256806047615002,0.40014834258788945,0.21726443735095158,0.03965816048997144,0.13985125015892325,0.3487170532514304,15.26759819818404,0.4764433526637751,104.83413345573075,0.8601689837487243,0.11696953955146726,0.10665056193070503,0.015052342785359381,0.08982891837785445,0.4867709528155133,15.267598198184045,0.47644335266377497,104.83413345573074,1.5864392227861526,0.034189347917104096,0.07964488438099157,0.07480311493626014,0.11008931362184425,0.5220091670901964,15.267598198184032,0.476443352663775,104.83413345573075,0.9534579122244488,0.009993292704328314,0.07305162601230965,0.5714608736175416,0.5179580835956854,0.5292500938732784,15.267598198184055,0.47644335266377497,104.83413345573075,0.26929098028128295,0.0029209652815749836,0.08253793331141121,1.3301115834859687,1.3668432313170813,0.5306021727685998,15.267598198184052,0.47644335266377513,104.83413345573075,0.042031185028674645,0.0008537818443396292,0.2443758684658405,0.5439900277804419,1.021235930939505,0.4971313718604732,15.267598198184045,0.476443352663775,104.83413345573075,0.005244943304638449,0.00025202680957742466,0.35629685956996443,0.16333646055763373,0.639640196712302,0.38871829394410184,15.26759819818405,0.4764433526637751,104.83413345573075,0.0018779282405279657,7.641784561331017e-05,0.42066664655211156,0.04813852819477476,0.3981870048656745,0.32269772764104954,15.267598198184036,0.47644335266377497,104.83413345573076,0.013007780343803326,2.2413971374976383e-05,0.476173155315688,0.014114577352237393,0.247671427267608,0.289778832363997,15.267598198184059,0.47644335266377513,104.83413345573071,0.12227526014629457,6.551698273071784e-06,0.5325577678494313,0.004131326033103877,0.154028782544452,0.2710289153412744,15.267598198184052,0.4764433526637751,104.83413345573078,0.7189735888254317,1.9150137367612337e-06,0.5919527438144534,0.0014515108301871528,0.09596318822665284,0.2592185224826661,15.267598198184041,0.476443352663775,104.83413345573074,1.6354273358182152,5.597440270561949e-07,0.6548129735891658,0.01619289908195594,0.07178579025108262,0.25148720974265104,15.267598198184057,0.47644335266377524,104.83413345573075,1.8537727648784792,1.636143471860834e-07,0.7212332378720019,0.10198830998158048,0.12544220129693673,0.24636209790429778,15.267598198184041,0.476443352663775,104.83413345573075,0.8872552609972565,1.8502232308785998e-05,0.7912326786759,0.20893509969622343,0.2352356842335865,0.24294022423188363,15.267598198184043,0.4764433526637751,104.83413345573075,0.27167533726323007,0.007688031507316483,0.86481494912877,0.1779718266257234,0.25771990497993713,0.24063732461023285,15.267598198184054,0.4764433526637751,104.83413345573076,0.12985984243278292,0.027498856821043107,0.9419791010007157,0.07395083042165396,0.18243367087000123,0.2390725497575503,15.267598198184045,0.47644335266377497,104.83413345573078,0.42015865728350804,0.01048719590907421,1.0227234951729143,0.02465001139704477,0.11645173372169765,0.23799781463117328,15.267598198184059,0.4764433526637751,104.83413345573074,1.2957975657413343,0.0030812218474116655,1.1070487499818094,0.014030518474020804,0.07774951816065787,0.23725123055625028,15.267598198184045,0.476443352663775,104.83413345573074,1.8688819865890307,0.000900675351869,1.1949581891132828,0.06494165345690348,0.09777820218796522,0.23672661147962717,15.267598198184041,0.4764433526637751,104.83413345573074,1.229995434623787,0.0006490003932140908,1.2864549602792617,0.17595826557550168,0.19618164168366453,0.23635376989667686,15.267598198184034,0.476443352663775,104.83413345573074,0.409671155281966,0.5056979011967973,1.3815391064274385,0.20462317964380097,0.2630547958260721,0.23608587830667485,15.267598198184057,0.47644335266377497,104.83413345573074,0.1446365731988213,1.1839303093778222,0.5868186139727045,0.10121345233692731,0.20507494011398036,0.2403796959706525,15.267598198184054,0.476443352663775,104.83413345573075,0.26288336359409586,0.3506682016232842,0.19687454009552913,0.03516893651607806,0.13314910862956283,0.3700312691080582,15.267598198184041,0.476443352663775,104.83413345573075,0.9564643455983557,0.10250210069108613,0.10167251015792883,0.014729326348632554,0.08636646827765694,0.4935586120477023,15.267598198184047,0.476443352663775,104.83413345573074,1.598590275178287,0.029960616285199252,0.07842952508243782,0.09873567671633574,0.12681372458269824,0.5234296929154052,15.267598198184055,0.4764433526637751,104.83413345573067,0.8822632672996417,0.008757265798014816,0.0727549055709598,0.6665508647277929,0.6033063518506299,0.5295366371378224,15.267598198184043,0.476443352663775,104.83413345573072,0.2238793429444033,0.0025596837981320198,0.09248961555728549,1.2783858926946594,1.374832029065898,0.5304807181603216,15.267598198184054,0.4764433526637751,104.83413345573074,0.03384585025107991,0.0007481928526994175,0.2608201688226454,0.47924214593929754,0.972252975469059,0.4863185965588197,15.267598198184048,0.476443352663775,104.83413345573074,0.004199568906246303,0.00022179926771660806,0.36432672789324605,0.14329982142006406,0.6079849831385635,0.37919791797511315,15.267598198184045,0.47644335266377497,104.83413345573072,0.0021293870089350523,6.704052325854733e-05,0.42667402390229126,0.042198607646532285,0.37841605921773697,0.3180875672169572,15.267598198184048,0.476443352663775,104.83413345573072
